target,反应类型,条件,truetarget,CorAns,Position,congruency,AffValue,flankerPic,targetPic,corAnsF,corAnsA,RestPic,returnPractice.thisRepN,returnPractice.thisTrialN,returnPractice.thisN,returnPractice.thisIndex,pracNum.thisRepN,pracNum.thisTrialN,pracNum.thisN,pracNum.thisIndex,NumBlock1.thisRepN,NumBlock1.thisTrialN,NumBlock1.thisN,NumBlock1.thisIndex,NumBlock2.thisRepN,NumBlock2.thisTrialN,NumBlock2.thisN,NumBlock2.thisIndex,returnPrac.thisRepN,returnPrac.thisTrialN,returnPrac.thisN,returnPrac.thisIndex,PracAff.thisRepN,PracAff.thisTrialN,PracAff.thisN,PracAff.thisIndex,AffBlocks.thisRepN,AffBlocks.thisTrialN,AffBlocks.thisN,AffBlocks.thisIndex,AffBlock1.thisRepN,AffBlock1.thisTrialN,AffBlock1.thisN,AffBlock1.thisIndex,respNum2word.keys,respNum2word.corr,respNum2word.rt,blank.started,text.started,blank.stopped,text.stopped,respFlanker.keys,respFlanker.corr,thisWord,respAffWord.keys,respAffWord.corr,respAffWord.rt,respFlanker.rt,姓名,性别,年龄（周岁）,date,expName,psychopyVersion,frameRate,
,,,,,,1,1,pic/flanker6.png,pic/flanker4.png,s,k,pic/EndExp.PNG,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,3,0,65,65,54,,,,1827.0644143000245,1828.2637791000307,1828.2637791000307,1828.6786322999978,s,1,雄厚,k,1,0.7697175999637693,0.6577108000637963,sxc,m,22,2024-04-11_15h34.28.642,mian,2022.2.4,60.01774128159565,
,,,,,,0,0,pic/flanker6.png,pic/flanker2.png,a,l,pic/EndExp.PNG,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,3,0,66,66,41,,,,1830.2294702000218,1831.4288372000447,1831.4288372000447,1831.8414424000075,a,1,处罚,l,1,0.9501458000158891,0.6044883999275044,sxc,m,22,2024-04-11_15h34.28.642,mian,2022.2.4,60.01774128159565,
,,,,,,1,1,pic/flanker6.png,pic/flanker4.png,s,k,pic/EndExp.PNG,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,3,0,67,67,22,,,,1833.5277614000952,1834.7272165000904,1834.7272165000904,1835.1918882000027,s,1,爽朗,k,1,0.7147714999737218,0.5921214000554755,sxc,m,22,2024-04-11_15h34.28.642,mian,2022.2.4,60.01774128159565,
,,,,,,0,0,pic/flanker5.png,pic/flanker1.png,s,l,pic/EndExp.PNG,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,3,0,68,68,3,,,,1836.6095485000405,1837.8089496000903,1837.8089496000903,1838.4329932000255,s,1,懒惰,l,1,0.7647389000048861,0.4881679000100121,sxc,m,22,2024-04-11_15h34.28.642,mian,2022.2.4,60.01774128159565,
,,,,,,0,0,pic/flanker6.png,pic/flanker2.png,a,l,pic/EndExp.PNG,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,3,0,69,69,33,,,,1839.8079807000468,1841.0073942000745,1841.0073942000745,1841.4710236000828,a,1,自卑,l,1,0.9088094000471756,0.5280228999909014,sxc,m,22,2024-04-11_15h34.28.642,mian,2022.2.4,60.01774128159565,
,,,,,,0,1,pic/flanker6.png,pic/flanker2.png,a,k,pic/EndExp.PNG,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,3,0,70,70,18,,,,1843.0230212000897,1844.2224355000071,1844.2224355000071,1844.8350258000428,a,1,顽强,k,1,1.0952174999983981,0.5547942001139745,sxc,m,22,2024-04-11_15h34.28.642,mian,2022.2.4,60.01774128159565,
,,,,,,1,0,pic/flanker6.png,pic/flanker4.png,s,l,pic/EndExp.PNG,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,3,0,71,71,45,,,,1846.6045230000746,1847.8039662000956,1847.8039662000956,1848.2381864000345,s,1,嘲笑,l,1,0.7042721000034362,0.5738818999379873,sxc,m,22,2024-04-11_15h34.28.642,mian,2022.2.4,60.01774128159565,
,,,,,,0,1,pic/flanker6.png,pic/flanker2.png,a,k,pic/EndExp.PNG,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,3,0,72,72,58,,,,1849.6197023000568,1850.8191202000016,1850.8191202000016,1851.436830700026,a,1,圣洁,k,1,0.6747506000101566,0.5344347999198362,sxc,m,22,2024-04-11_15h34.28.642,mian,2022.2.4,60.01774128159565,
,,,,,,0,0,pic/flanker6.png,pic/flanker2.png,a,l,pic/EndExp.PNG,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,3,0,73,73,57,,,,1852.7680877000093,1853.9675043000607,1853.9675043000607,1854.5360046999995,a,1,悲观,l,1,0.752005200018175,0.5315719000063837,sxc,m,22,2024-04-11_15h34.28.642,mian,2022.2.4,60.01774128159565,
,,,,,,1,0,pic/flanker5.png,pic/flanker3.png,a,l,pic/EndExp.PNG,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,3,0,74,74,31,,,,1855.9498429000378,1857.1492455999833,1857.1492455999833,1857.7160332000349,a,1,厌恶,l,1,0.7956499001011252,0.7185698000248522,sxc,m,22,2024-04-11_15h34.28.642,mian,2022.2.4,60.01774128159565,
,,,,,,0,0,pic/flanker5.png,pic/flanker1.png,s,l,pic/EndExp.PNG,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,3,0,75,75,59,,,,1859.364808900049,1860.564200200024,1860.564200200024,1861.079303400009,s,1,丢失,l,1,0.8005716999759898,0.45762240001931787,sxc,m,22,2024-04-11_15h34.28.642,mian,2022.2.4,60.01774128159565,
,,,,,,0,0,pic/flanker5.png,pic/flanker1.png,s,l,pic/EndExp.PNG,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,3,0,76,76,27,,,,1862.4632517000427,1863.6626456000376,1863.6626456000376,1864.0789771000855,s,1,轻率,l,1,1.4889411999611184,0.49871439998969436,sxc,m,22,2024-04-11_15h34.28.642,mian,2022.2.4,60.01774128159565,
,,,,,,0,1,pic/flanker5.png,pic/flanker1.png,s,k,pic/EndExp.PNG,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,3,0,77,77,72,,,,1866.1947033000179,1867.3940923000919,1867.3940923000919,1867.9587279000552,s,1,正直,k,1,0.6409961000317708,0.4494554999982938,sxc,m,22,2024-04-11_15h34.28.642,mian,2022.2.4,60.01774128159565,
,,,,,,0,1,pic/flanker5.png,pic/flanker1.png,s,k,pic/EndExp.PNG,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,3,0,78,78,64,,,,1869.1765370999929,1870.3758928000461,1870.3758928000461,1870.8895678999834,s,1,俊秀,k,1,0.8737372999312356,0.541762699955143,sxc,m,22,2024-04-11_15h34.28.642,mian,2022.2.4,60.01774128159565,
,,,,,,1,1,pic/flanker6.png,pic/flanker4.png,s,k,pic/EndExp.PNG,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,3,0,79,79,78,,,,1872.4248534000944,1873.624305400066,1873.624305400066,1874.1524964000564,s,1,敬佩,k,1,1.0099764000624418,0.7334500999422744,sxc,m,22,2024-04-11_15h34.28.642,mian,2022.2.4,60.01774128159565,
,,,,,,,,,,,,pic/EndExp.PNG,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,sxc,m,22,2024-04-11_15h34.28.642,mian,2022.2.4,60.01774128159565,
